player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,pfr_game_id,game_type,pfr_player_id,position,team,opponent,offensive_snaps,offensive_snap_pct,defensive_snaps,defensive_snap_pct,special_teams_snaps,special_teams_snap_pct,total_snaps,gsis_id_depth_chart,position_depth_chart,depth_team,fanduel_fantasy_points,avg_fppg,seasons_played,last_season,total_games
00-0026153,J.Stewart,Jonathan Stewart,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzvxfj3xrgnzc3jbag2n",NYG,2018,1,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,8.0,0.0,0.0,0.0,0.0,-0.2308107316493988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.800000011920929,0.800000011920929,00-0026153,RB,2018_01_JAX_NYG,201809090nyg,REG,StewJo00,RB,NYG,JAX,10.0,14.000000000000002,0.0,0.0,0.0,0.0,10.0,00-0026153,RB,3.0,0.8,0.0,1,2018,4
00-0026176,J.Nelson,Jordy Nelson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bde2n4ozsakatgs4yyp2",LV,2018,1,REG,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,4.0,23.0,0.0,0.0,0.0,23.0,8.0,1.0,-4.588249206542969,0.0,1.0,0.1052631586790084,0.1173469424247741,0.240037590265274,0.0,2.299999952316284,5.300000190734863,00-0026176,WR,2018_01_LA_OAK,201809100rai,REG,NelsJo00,WR,OAK,LA,68.0,97.0,0.0,0.0,0.0,0.0,68.0,00-0026176,WR,1.0,3.8,0.0,1,2018,16
00-0026189,D.Jackson,DeSean Jackson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",TB,2018,1,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,5.0,146.0,2.0,0.0,0.0,117.0,29.0,4.0,12.442178726196287,0.0,1.2478632926940918,0.1785714328289032,0.3431085050106048,0.5080330967903137,0.0,26.600000381469727,31.600000381469727,00-0026189,WR,2018_01_TB_NO,201809090nor,REG,JackDe00,WR,TB,NO,20.0,30.0,0.0,0.0,1.0,0.03,21.0,00-0026189,WR,1.0,32.1,0.0,5,2022,68
00-0026197,C.Henne,Chad Henne,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ornr9pcnzveqlntqc7jx",KC,2018,17,REG,LV,2.0,3.0,29.0,0.0,0.0,0.0,-0.0,0.0,0.0,18.0,15.0,2.0,0.376956045627594,0.0,1.6111111640930176,,1.0,3.0,0.0,0.0,0.0,0.0,-0.3308531045913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,1.4600000381469729,1.4600000381469729,00-0026197,QB,2018_17_OAK_KC,201812300kan,REG,HennCh01,QB,KC,OAK,13.0,24.0,0.0,0.0,0.0,0.0,13.0,00-0026197,QB,2.0,1.46,0.0,4,2022,16
00-0026213,J.Charles,Jamaal Charles,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdrlzgankwwjldxllgcx",JAX,2018,6,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.0,5.0,0.0,0.0,0.0,0.0,-2.870244264602661,0.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,-0.237536996603012,0.0,2.5,0.0769230797886848,0.0090497741475701,0.1217194572091102,0.0,1.0,2.0,00-0026213,RB,2018_06_JAX_DAL,201810140dal,REG,CharJa00,RB,JAX,DAL,17.0,35.0,0.0,0.0,0.0,0.0,17.0,,,,1.5,0.0,1,2018,3
00-0026293,M.Slater,Matt Slater,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cs1ojdzhxjuanbw6vflv",NE,2019,4,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.0,6.0,00-0026293,WR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0026293,WR,3.0,0.0,0.0,1,2019,3
00-0026345,P.Garcon,Pierre Garcon,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwjogot7xrfj9qwhsgtn",SF,2018,1,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,6.0,21.0,0.0,0.0,0.0,52.0,0.0,2.0,-0.5071569085121155,0.0,0.4038461446762085,0.1875,0.151162788271904,0.3870639503002167,0.0,2.0999999046325684,4.099999904632568,00-0026345,WR,2018_01_SF_MIN,201809090min,REG,GarcPi00,WR,SF,MIN,53.0,80.0,0.0,0.0,0.0,0.0,53.0,00-0026345,WR,1.0,3.1,0.0,1,2018,9
00-0026544,C.Daniel,Chase Daniel,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x",CHI,2018,4,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,-0.2000000029802322,-0.2000000029802322,00-0026544,QB,2018_04_TB_CHI,201809300chi,REG,DaniCh00,QB,CHI,TB,3.0,5.0,0.0,0.0,0.0,0.0,3.0,00-0026544,QB,2.0,-0.2,0.0,5,2022,20
00-0026625,B.Hoyer,Brian Hoyer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/japt3mj2xctm7saqndxn",NE,2018,4,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,-0.3000000119209289,-0.3000000119209289,00-0026625,QB,2018_04_MIA_NE,201809300nwe,REG,HoyeBr00,QB,NE,MIA,4.0,5.0,0.0,0.0,0.0,0.0,4.0,00-0026625,QB,2.0,-0.3,0.0,6,2023,24
00-0026898,M.Sanchez,Mark Sanchez,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e12qugcuc1cpgkf0crfn",WAS,2018,13,REG,PHI,13.0,21.0,100.0,0.0,1.0,2.0,13.0,1.0,0.0,140.0,67.0,3.0,-8.601168632507324,0.0,0.7142857313156128,0.012032400816679,1.0,8.0,0.0,0.0,0.0,1.0,1.590054988861084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,2.799999952316284,2.799999952316284,00-0026898,QB,2018_13_WAS_PHI,201812030phi,REG,SancMa00,QB,WAS,PHI,32.0,71.0,0.0,0.0,0.0,0.0,32.0,00-0026898,QB,2.0,1.7999999999999998,0.0,1,2018,3
00-0026901,M.Wallace,Mike Wallace,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dy9z5wbsitf6l9psjq4y",PHI,2018,1,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,-0.7305784821510315,0.0,0.0,0.0857142880558967,0.3824561536312103,0.3962907195091247,0.0,0.0,0.0,00-0026901,WR,2018_01_ATL_PHI,201809060phi,REG,WallMi00,WR,PHI,ATL,66.0,92.0,0.0,0.0,0.0,0.0,66.0,00-0026901,WR,1.0,0.0,0.0,1,2018,2
00-0026983,D.Heyward-Bey,Darrius Heyward-Bey,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d5otkkbb0z2rdd2bjatd",PIT,2018,10,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,0.0,0.0,0.0,-1.0,10.0,0.0,0.6808912754058838,0.0,0.0,0.0370370373129844,-0.0082644624635577,0.0497704297304153,0.0,0.8999999761581421,1.899999976158142,00-0026983,WR,2018_10_CAR_PIT,201811080pit,REG,HeywDa00,WR,PIT,CAR,10.0,17.0,0.0,0.0,17.0,0.55,27.0,00-0026983,WR,3.0,1.4,0.0,1,2018,4
00-0026986,M.Crabtree,Michael Crabtree,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcavcmeyaion38ewxwyk",BAL,2018,1,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,6.0,38.0,1.0,0.0,0.0,61.0,6.0,2.0,2.4276368618011475,0.0,0.6229507923126221,0.1621621549129486,0.2520661056041717,0.4196895360946655,0.0,9.800000190734863,12.800000190734863,00-0026986,WR,2018_01_BUF_BAL,201809090rav,REG,CrabMi00,WR,BAL,BUF,53.0,66.0,0.0,0.0,0.0,0.0,53.0,00-0026986,WR,1.0,11.3,0.0,2,2019,22
00-0027029,L.McCoy,LeSean McCoy,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpc1a2dgivdyevuncz7p",BUF,2018,1,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,22.0,0.0,0.0,0.0,1.0,-4.440666198730469,0.0,1.0,3.0,-1.0,0.0,0.0,0.0,-11.0,4.0,0.0,-2.401386976242065,0.0,0.0909090936183929,0.09375,-0.0313390307128429,0.1186876744031906,0.0,2.0999999046325684,3.0999999046325684,00-0027029,RB,2018_01_BUF_BAL,201809090rav,REG,McCoLe01,RB,BUF,BAL,34.0,53.0,0.0,0.0,0.0,0.0,34.0,00-0027029,RB,1.0,2.6,0.0,3,2020,38
00-0027061,J.Cook,Jared Cook,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",LV,2018,1,REG,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,12.0,180.0,0.0,0.0,0.0,103.0,106.0,7.0,-0.5929056406021118,0.0,1.7475727796554563,0.3157894611358642,0.5255101919174194,0.8415413498878479,0.0,18.0,27.0,00-0027061,TE,2018_01_LA_OAK,201809100rai,REG,CookJa02,TE,OAK,LA,64.0,91.0,0.0,0.0,0.0,0.0,64.0,00-0027061,TE,1.0,25.5,0.0,4,2021,70
00-0027139,J.Phillips,John Phillips,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i1t7zl2f5t0wwj72yxj7",ARI,2018,16,REG,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,0.0,0.0,0.0,5.0,4.0,0.0,0.1160460785031318,0.0,1.7999999523162842,0.0322580635547637,0.0173010379076004,0.0604978241026401,0.0,0.8999999761581421,1.899999976158142,00-0027139,TE,2018_16_LA_ARI,201812230crd,REG,PhilJo00,TE,ARI,LA,10.0,19.0,0.0,0.0,9.0,0.35,19.0,00-0027139,TE,3.0,1.4,0.0,1,2018,3
00-0027150,J.Edelman,Julian Edelman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0hbuo2bsvtlg7lnxm43",NE,2018,5,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,9.0,57.0,0.0,0.0,0.0,43.0,31.0,3.0,1.0003488063812256,0.0,1.325581431388855,0.2045454531908035,0.1508771926164627,0.4124322235584259,0.0,5.699999809265137,12.699999809265137,00-0027150,WR,2018_05_IND_NE,201810040nwe,REG,EdelJu00,WR,NE,IND,48.0,70.0,0.0,0.0,4.0,0.13,52.0,,,,9.2,0.0,3,2020,72
00-0027215,L.Paulsen,Logan Paulsen,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rckjvflmpzh9tiescxcd",ATL,2018,2,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,10.0,0.0,0.0,0.0,-2.0,12.0,1.0,0.5357962846755981,0.0,0.0,0.0357142873108387,-0.0068259383551776,0.0487932711839675,0.0,1.0,2.0,00-0027215,TE,2018_02_CAR_ATL,201809160atl,REG,PaulLo00,TE,ATL,CAR,29.0,46.0,0.0,0.0,10.0,0.36,39.0,00-0027215,TE,2.0,1.5,0.0,1,2018,9
00-0027325,L.Blount,LeGarrette Blount,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3eilto1yi0yhoamvvo3",DET,2018,1,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,-3.0,0.0,0.0,0.0,0.0,-2.948450803756714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,-0.3000000119209289,-0.3000000119209289,00-0027325,RB,2018_01_NYJ_DET,201809100det,REG,BlouLe00,RB,DET,NYJ,13.0,19.0,0.0,0.0,0.0,0.0,13.0,00-0027325,RB,1.0,-0.3,0.0,1,2018,17
00-0027440,S.Shields,Sam Shields,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kxj01aeqfoi8cuexcnr0",LA,2018,8,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,12.0,0.0,0.0,0.0,6.0,6.0,1.0,3.147207975387573,0.0,2.0,0.03125,0.0163934417068958,0.0583504103124141,0.0,1.2000000476837158,2.200000047683716,00-0027440,CB,2018_08_GB_LA,201810280ram,REG,ShieSa00,CB,LA,GB,0.0,0.0,14.0,27.0,22.0,0.65,36.0,00-0027440,CB,2.0,1.7000000000000002,0.0,1,2018,3
00-0027531,C.Ivory,Chris Ivory,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wuhrkffigvt55hcqd4yw",BUF,2018,1,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,-1.6710083484649658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.3000000119209289,0.3000000119209289,00-0027531,RB,2018_01_BUF_BAL,201809090rav,REG,IvorCh00,RB,BUF,BAL,7.0,11.0,0.0,0.0,0.0,0.0,7.0,00-0027531,RB,2.0,0.3,0.0,1,2018,15
00-0027539,A.Levine,Anthony Levine,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gew5y4jtrh2jd7guowwk",BAL,2019,1,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,60.0,0.0,0.0,0.0,1.0,5.28389310836792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,6.0,6.0,00-0027539,DB,2019_01_BAL_MIA,201909080mia,REG,LeviAn00,SS,BAL,MIA,0.0,0.0,13.0,27.0,19.0,0.59,32.0,00-0027539,SS,2.0,6.0,0.0,1,2019,3
00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2020,13,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.0,6.0,00-0027647,FS,2020_13_NE_LAC,202012060sdg,REG,McCoDe99,DB,NE,LAC,0.0,0.0,58.0,81.0,2.0,0.07,60.0,00-0027647,FS,1.0,0.0,0.0,1,2020,2
00-0027656,R.Gronkowski,Rob Gronkowski,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svpo7chliiymc0r7hegp",NE,2018,1,REG,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,8.0,123.0,1.0,1.0,1.0,107.0,21.0,5.0,6.609981536865234,0.0,1.149532675743103,0.2051282078027725,0.3343749940395355,0.5417547821998596,0.0,16.299999237060547,23.299999237060547,00-0027656,TE,2018_01_HOU_NE,201809090nwe,REG,GronRo00,TE,NE,HOU,75.0,100.0,1.0,1.0,0.0,0.0,76.0,00-0027656,TE,1.0,22.8,0.0,3,2021,55
00-0027675,E.Dickson,Ed Dickson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qtxat8xwaclkqfkj5lrq",SEA,2018,8,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,54.0,1.0,0.0,0.0,23.0,31.0,2.0,6.0843825340271,0.0,2.3478260040283203,0.1176470592617988,0.1229946538805961,0.2625668346881866,0.0,11.399999618530272,13.399999618530272,00-0027675,TE,2018_08_SEA_DET,201810280det,REG,DickEd00,TE,SEA,DET,20.0,32.0,0.0,0.0,3.0,0.12,23.0,,,,12.4,0.0,1,2018,12
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",LV,2018,8,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,4.0,39.0,1.0,0.0,0.0,31.0,25.0,3.0,2.471663475036621,0.0,1.2580645084381104,0.1428571492433548,0.1565656512975692,0.3238816857337951,0.0,9.899999618530272,12.899999618530272,00-0027681,WR,2018_08_IND_OAK,201810280rai,REG,LaFeBr00,WR,OAK,IND,46.0,92.0,0.0,0.0,0.0,0.0,46.0,00-0027681,WR,3.0,11.4,0.0,1,2018,5
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2018,1,REG,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,11.0,135.0,1.0,0.0,0.0,104.0,51.0,3.0,3.715885639190674,0.0,1.298076868057251,0.2820512950420379,0.284153014421463,0.6219840049743652,0.0,19.5,29.5,00-0027685,WR,2018_01_SEA_DEN,201809090den,REG,SandEm00,WR,DEN,SEA,64.0,86.0,0.0,0.0,0.0,0.0,64.0,00-0027685,WR,1.0,27.5,0.0,4,2021,70
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",WAS,2018,11,REG,HOU,6.0,12.0,54.0,1.0,0.0,2.0,13.0,0.0,0.0,135.0,18.0,4.0,-0.9731296896934508,0.0,0.4000000059604645,0.1206498593091964,5.0,35.0,0.0,0.0,0.0,2.0,3.204643964767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,9.65999984741211,9.65999984741211,00-0027688,QB,2018_11_HOU_WAS,201811180was,REG,McCoCo00,QB,WAS,HOU,24.0,32.0,0.0,0.0,0.0,0.0,24.0,00-0027688,QB,2.0,9.66,0.0,5,2022,24
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",NYJ,2018,1,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,-0.4565235674381256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.199999809265137,6.199999809265137,00-0027691,WR,2018_01_NYJ_DET,201809100det,REG,RobeAn00,WR,NYJ,DET,10.0,17.0,0.0,0.0,7.0,0.22,17.0,00-0027691,WR,1.0,0.2,0.0,4,2021,63
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",GB,2018,1,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,4.0,8.0,0.0,0.0,0.0,40.0,4.0,0.0,-2.999446153640747,0.0,0.2000000029802322,0.1111111119389534,0.1176470592617988,0.2490196079015731,0.0,0.800000011920929,2.799999952316284,00-0027696,TE,2018_01_CHI_GB,201809090gnb,REG,GrahJi00,TE,GB,CHI,59.0,98.0,0.0,0.0,0.0,0.0,59.0,00-0027696,TE,1.0,1.8,0.0,5,2023,74
00-0027793,A.Brown,Antonio Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",PIT,2018,1,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,16.0,93.0,1.0,0.0,0.0,180.0,47.0,6.0,-3.318200826644897,0.0,0.5166666507720947,0.3902438879013061,0.4712041914463043,0.9152087569236756,0.0,15.300000190734863,24.299999237060547,00-0027793,WR,2018_01_PIT_CLE,201809090cle,REG,BrowAn04,WR,PIT,CLE,83.0,99.0,0.0,0.0,0.0,0.0,83.0,00-0027793,WR,1.0,19.8,0.0,4,2021,63
00-0027796,J.Webb,Joe Webb,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjieero9ugbyu7n1629h",HOU,2018,14,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,13.0,0.0,0.0,0.0,17.0,6.0,0.0,-0.3158852458000183,0.0,0.7647058963775635,0.078947365283966,0.066147856414318,0.1647245585918426,0.0,1.2999999523162842,3.299999952316284,00-0027796,QB,2018_14_IND_HOU,201812090htx,REG,WebbJo00,QB,HOU,IND,32.0,44.0,0.0,0.0,20.0,0.69,52.0,00-0027796,QB,3.0,2.3,0.0,1,2018,2
00-0027854,S.Bradford,Sam Bradford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fizwrxzfdaw7v2vzzpn6",ARI,2018,1,REG,WAS,20.0,34.0,153.0,0.0,1.0,2.0,8.0,1.0,1.0,208.0,66.0,6.0,-13.885660171508787,0.0,0.7355769276618958,-0.0385674089193344,2.0,7.0,0.0,0.0,0.0,1.0,0.3924849927425384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,2.819999933242798,2.819999933242798,00-0027854,QB,2018_01_WAS_ARI,201809090crd,REG,BradSa00,QB,ARI,WAS,53.0,100.0,0.0,0.0,0.0,0.0,53.0,00-0027854,QB,1.0,3.82,0.0,1,2018,4
00-0027873,J.Gresham,Jermaine Gresham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/higvmot083ues41wbdgi",ARI,2018,3,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,9.0,0.0,0.0,0.0,8.0,0.0,1.0,0.7298701405525208,0.0,1.125,0.0799999982118606,0.033613447099924,0.1435294151306152,0.0,0.8999999761581421,1.899999976158142,00-0027873,TE,2018_03_CHI_ARI,201809230crd,REG,GresJe00,TE,ARI,CHI,17.0,34.0,0.0,0.0,0.0,0.0,17.0,,,,1.4,0.0,1,2018,9
00-0027874,D.Thomas,Demaryius Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1yjsqtqimjd6iazu3h9",DEN,2018,1,REG,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,10.0,63.0,1.0,0.0,0.0,68.0,39.0,6.0,-1.52383291721344,0.0,0.9264705777168274,0.2564102709293365,0.1857923567295074,0.5146700143814087,0.0,12.300000190734863,18.299999237060547,00-0027874,WR,2018_01_SEA_DEN,201809090den,REG,ThomDe03,WR,DEN,SEA,53.0,72.0,0.0,0.0,0.0,0.0,53.0,00-0027874,WR,1.0,15.3,0.0,2,2019,28
00-0027891,G.Tate,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",DET,2018,1,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,15.0,79.0,1.0,0.0,0.0,97.0,32.0,4.0,-2.422886371612549,0.0,0.8144329786300659,0.2884615361690521,0.2406947910785675,0.6011786460876465,0.0,13.899999618530272,20.899999618530277,00-0027891,WR,2018_01_NYJ_DET,201809100det,REG,TateGo00,WR,DET,NYJ,57.0,81.0,0.0,0.0,0.0,0.0,57.0,00-0027891,WR,1.0,17.4,0.0,3,2020,75
