nfl_player_id,nfl_player_name,nfl_display_name,nfl_position,nfl_position_group,sportradar_player_id,sportradar_name,sportradar_display_name,sportradar_first_name,sportradar_last_name,sportradar_position,sportradar_jersey,sportradar_height,sportradar_weight,sportradar_birth_date,sportradar_experience,sportradar_college,sportradar_team_alias,sportradar_status,match_type,match_score
00-0038543,J.Smith-Njigba,Jaxon Smith-Njigba,WR,WR,6215db71-1e13-4c62-8f14-2005d33dee47,Jaxon Smith-Njigba,,Jaxon,Smith-Njigba,WR,11.0,72,197.0,2002-02-14,3,Ohio State,SEA,ACT,exact_name_position,1.0
00-0038544,Q.Johnston,Quentin Johnston,WR,WR,e648bc98-bc81-44d0-8d4b-b9223c497ff4,Quentin Johnston,,Quentin,Johnston,WR,1.0,74,208.0,2001-09-06,3,TCU,LAC,ACT,exact_name_position,1.0
00-0038547,L.Schoonmaker,Luke Schoonmaker,TE,TE,143957a7-4649-4a19-b351-e606edc75ebd,Luke Schoonmaker,,Luke,Schoonmaker,TE,86.0,77,250.0,1998-09-28,3,Michigan,DAL,ACT,exact_name_position,1.0
00-0038550,H.Hooker,Hendon Hooker,QB,QB,25b10007-802d-4ebb-8314-3eb7b24ddc37,Hendon Hooker,,Hendon,Hooker,QB,2.0,75,220.0,1998-01-13,3,Tennessee,DET,ACT,exact_name_position,1.0
00-0038551,K.Miller,Kendre Miller,RB,RB,66627686-34fe-4599-84ac-e436fd7d798a,Kendre Miller,,Kendre,Miller,RB,5.0,72,220.0,2002-06-11,3,TCU,NO,ACT,exact_name_position,1.0
00-0038555,T.Bigsby,Tank Bigsby,RB,RB,2034916c-8062-46e3-8d0c-d0dec694e2d1,Tank Bigsby,,Tank,Bigsby,RB,4.0,71,215.0,2002-08-30,3,Auburn,JAC,ACT,exact_name_position,1.0
00-0038558,D.Washington,Darnell Washington,TE,TE,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,Darnell Washington,,Darnell,Washington,TE,80.0,79,264.0,2001-08-17,3,Georgia,PIT,ACT,exact_name_position,1.0
00-0038559,M.Wilson,Michael Wilson,WR,WR,b91be982-fccd-448e-869b-e9b5148a1730,Michael Wilson,,Michael,Wilson,WR,14.0,74,213.0,2000-02-23,3,Stanford,ARI,ACT,exact_name_position,1.0
00-0038563,T.Tucker,Tre Tucker,WR,WR,9beb72c5-5a81-413c-ada3-ff4854c95cf4,Tre Tucker,,Tre,Tucker,WR,1.0,68,182.0,2001-03-08,3,Cincinnati,LV,ACT,exact_name_position,1.0
00-0038573,D.Davis,Derius Davis,WR,WR,21bf2521-3382-4e62-8249-a083435595b3,Derius Davis,,Derius,Davis,WR,12.0,68,165.0,2000-09-11,3,TCU,LAC,ACT,exact_name_position,1.0
00-0038576,C.Jones,Charlie Jones,WR,WR,c634c231-61fb-4725-8533-2cce14bfebbf,Charlie Jones,,Charlie,Jones,WR,15.0,72,190.0,1998-10-29,3,Purdue,CIN,ACT,exact_name_position,1.0
00-0038579,A.O'Connell,Aidan O'Connell,QB,QB,5891a917-9071-4bc2-a652-7f702c44cbd2,Aidan O'Connell,,Aidan,O'Connell,QB,12.0,75,206.0,1998-09-01,3,Purdue,LV,ACT,exact_name_position,1.0
00-0038582,C.Tune,Clayton Tune,QB,QB,b2810d1e-3ea7-4907-bb34-93b40e893c08,Clayton Tune,,Clayton,Tune,QB,15.0,75,220.0,1999-03-23,3,Houston,ARI,ACT,exact_name_position,1.0
00-0038583,D.Thompson-Robinson,Dorian Thompson-Robinson,QB,QB,d66ae3ad-8a60-47e7-a3b2-18a1e8377e1b,Dorian Thompson-Robinson,,Dorian,Thompson-Robinson,QB,14.0,74,203.0,1999-11-14,3,UCLA,PHI,ACT,exact_name_position,1.0
00-0038589,J.Whyle,Josh Whyle,TE,TE,601467c7-b593-472d-a147-b8e7bfdbe990,Josh Whyle,,Josh,Whyle,TE,81.0,79,248.0,1999-09-08,3,Cincinnati,TEN,ACT,exact_name_position,1.0
00-0038597,C.Brown,Chase Brown,RB,RB,d74ff06d-905d-4fed-8f98-b5f6d4549333,Chase Brown,,Chase,Brown,RB,30.0,70,210.0,2000-03-21,3,Illinois,CIN,ACT,exact_name_position,1.0
00-0038606,P.Washington,Parker Washington,WR,WR,c05863ec-3414-4ae6-a8d2-830aed99b6d3,Parker Washington,,Parker,Washington,WR,11.0,70,204.0,2002-03-21,3,Penn State,JAC,ACT,exact_name_position,1.0
00-0038608,K.Boutte,Kayshon Boutte,WR,WR,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,Kayshon Boutte,,Kayshon,Boutte,WR,9.0,71,197.0,2002-05-07,3,LSU,NE,ACT,exact_name_position,1.0
00-0038611,C.Rodriguez,Chris Rodriguez Jr.,RB,RB,ae5c4758-cb53-4f17-8763-b91381036af3,Chris Rodriguez Jr.,,Chris,Rodriguez,RB,36.0,71,224.0,1999-09-26,3,Kentucky,WAS,ACT,exact_name_position,1.0
00-0038612,A.Perry,A.T. Perry,WR,WR,f6986d22-e3bb-4509-9309-90d92c01437a,A.T. Perry,,A.T.,Perry,WR,87.0,77,205.0,1999-10-26,2,Wake Forest,DEN,PUP,exact_name_position,1.0
00-0038618,X.Hutchinson,Xavier Hutchinson,WR,WR,aed98af2-b228-4b74-a804-2d210bd11122,Xavier Hutchinson,,Xavier,Hutchinson,WR,19.0,75,210.0,2000-06-01,3,Iowa State,HOU,ACT,exact_name_position,1.0
00-0038619,A.Iosivas,Andrei Iosivas,WR,WR,30c0df5e-bb77-4eee-8390-8fc13844e1c3,Andrei Iosivas,,Andrei,Iosivas,WR,80.0,75,210.0,1999-10-15,3,Princeton,CIN,ACT,exact_name_position,1.0
00-0038621,D.Douglas,Demario Douglas,WR,WR,962496d4-9ffa-471b-8dd2-fc5e60fee84b,DeMario Douglas,,DeMario,Douglas,WR,3.0,68,192.0,2000-12-08,3,Liberty,NE,ACT,fuzzy_name_position,1.0
00-0038622,D.Vaughn,Deuce Vaughn,RB,RB,e444229e-c262-40a7-bb89-61d4b774da55,Deuce Vaughn,,Deuce,Vaughn,RB,42.0,66,176.0,2001-11-02,3,Kansas State,DAL,ACT,exact_name_position,1.0
00-0038636,K.McIntosh,Kenny McIntosh,RB,RB,9956eabc-16da-4a1c-ab80-fe0910bcaa12,Kenny McIntosh,,Kenny,McIntosh,RB,25.0,72,204.0,2000-03-03,3,Georgia,SEA,IR,exact_name_position,1.0
00-0038640,J.Brooks,Jalen Brooks,WR,WR,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,Jalen Brooks,,Jalen,Brooks,WR,83.0,74,205.0,2000-05-07,3,South Carolina,DAL,ACT,exact_name_position,1.0
00-0038643,B.Willis,Brayden Willis,TE,TE,733cc366-53e3-4703-a2fc-2aa860272cf3,Brayden Willis,,Brayden,Willis,TE,9.0,76,240.0,1999-11-11,3,Oklahoma,SF,ACT,exact_name_position,1.0
00-0038647,R.Bell,Ronnie Bell,WR,WR,ba06804a-b84c-408a-8ef6-5226d8424479,Ronnie Bell,,Ronnie,Bell,WR,10.0,72,195.0,2000-01-28,3,Michigan,DET,ACT,exact_name_position,1.0
00-0038667,E.Cooks,Elijah Cooks,WR,WR,c2cce6c0-e841-11ed-9d79-63f6ad42423a,Elijah Cooks,,Elijah,Cooks,WR,86.0,76,215.0,1998-10-13,2,San Jose State,PHI,ACT,exact_name_position,1.0
00-0038678,J.Mims,Jordan Mims,RB,RB,6d91ccf0-f013-11ed-88ef-07b7f7d6320c,Jordan Mims,,Jordan,Mims,RB,24.0,72,205.0,1999-06-16,2,Fresno State,TEN,ACT,exact_name_position,1.0
00-0038679,T.Shavers,Tyrell Shavers,WR,WR,07eb12f0-f011-11ed-ac82-d7e41925e5ba,Tyrell Shavers,,Tyrell,Shavers,WR,80.0,76,211.0,1999-08-18,1,San Diego State,BUF,ACT,exact_name_position,1.0
00-0038685,C.Brooks,Chris Brooks,RB,RB,35a0d440-f017-11ed-bedb-53f19b227cc3,Chris Brooks,,Chris,Brooks,RB,30.0,73,219.0,2000-01-11,3,BYU,GB,ACT,exact_name_position,1.0
00-0038705,E.Demercado,Emari Demercado,RB,RB,44b4cbf0-e8fe-11ed-bc6e-a5c4d3ccbdd1,Emari Demercado,,Emari,Demercado,RB,31.0,69,215.0,1999-01-20,3,TCU,ARI,ACT,exact_name_position,1.0
00-0038710,B.Whiteheart,Blake Whiteheart,TE,TE,9a8395a0-e900-11ed-9cad-a989770811a8,Blake Whiteheart,,Blake,Whiteheart,TE,86.0,76,250.0,2000-03-22,3,Wake Forest,CLE,ACT,exact_name_position,1.0
00-0038720,J.Hill,Julian Hill,TE,TE,516da3c0-f016-11ed-a518-572ef5cb73b6,Julian Hill,,Julian,Hill,TE,89.0,76,251.0,2000-07-09,3,Campbell,MIA,ACT,exact_name_position,1.0
00-0038738,H.Luepke,Hunter Luepke,FB,RB,58f425d0-f677-11ed-978f-0975e9cb7dba,Hunter Luepke,,Hunter,Luepke,RB,40.0,73,238.0,2000-02-28,3,North Dakota State,DAL,ACT,fuzzy_name_position,1.0
00-0038752,J.Bobo,Jake Bobo,WR,WR,7d80dd50-e9f5-11ed-9c34-3f26f2e7ed88,Jake Bobo,,Jake,Bobo,WR,19.0,76,207.0,1998-08-04,3,UCLA,SEA,ACT,exact_name_position,1.0
00-0038783,N.Adkins,Nate Adkins,TE,TE,bcd0ae60-f31c-11ed-819c-fd03d0cc2698,Nate Adkins,,Nate,Adkins,TE,45.0,75,252.0,1999-07-09,3,South Carolina,DEN,ACT,exact_name_position,1.0
00-0038794,J.McLaughlin,Jaleel McLaughlin,RB,RB,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,Jaleel McLaughlin,,Jaleel,McLaughlin,RB,38.0,67,187.0,2000-09-13,3,Youngstown State,DEN,ACT,exact_name_position,1.0
00-0038797,E.Wilson,Emanuel Wilson,RB,RB,05266280-f323-11ed-bd27-0bcbcaae8d67,Emanuel Wilson,,Emanuel,Wilson,RB,31.0,70,226.0,1999-05-08,3,Fort Valley State,GB,ACT,exact_name_position,1.0
00-0038809,B.Sims,Ben Sims,TE,TE,cef32a80-e761-11ed-ac46-e3b4ebd723e5,Ben Sims,,Ben,Sims,TE,89.0,77,250.0,2000-05-16,3,Baylor,GB,ACT,exact_name_position,1.0
00-0038821,R.Jarrett,Rakim Jarrett,WR,WR,39428290-f1b8-11ed-9bf1-7fd77a26dc1f,Rakim Jarrett,,Rakim,Jarrett,WR,18.0,72,192.0,2001-01-24,3,Maryland,TB,ACT,exact_name_position,1.0
00-0038824,R.Miller,Ryan Miller,WR,WR,edb7de00-f1b8-11ed-9bf1-7fd77a26dc1f,Ryan Miller,,Ryan,Miller,WR,81.0,74,221.0,2000-02-20,2,Furman,TB,ACT,exact_name_position,1.0
00-0038840,B.Tremayne,Brycen Tremayne,WR,WR,2a3cbc30-e8ed-11ed-bd02-25f41a9e059e,Brycen Tremayne,,Brycen,Tremayne,WR,87.0,76,212.0,1999-11-18,1,Stanford,CAR,ACT,exact_name_position,1.0
00-0038862,E.Dotson,Elijah Dotson,RB,RB,1df86850-e78c-11ed-8c85-33e7cdbd0a45,Elijah Dotson,,Elijah,Dotson,RB,41.0,69,202.0,1999-01-19,2,Northern Colorado,ATL,ACT,exact_name_position,1.0
00-0038891,S.Jackson,Shedrick Jackson,WR,WR,4ee53be0-eacb-11ed-bff4-2305d99deffc,Shedrick Jackson,,Shedrick,Jackson,WR,4.0,73,198.0,1999-10-20,1,Auburn,LV,ACT,exact_name_position,1.0
00-0038911,M.Cunningham,Malik Cunningham,WR,WR,2bf2f410-e6f2-11ed-abca-c7a3a205e21d,Malik Cunningham,,Malik,Cunningham,WR,12.0,73,190.0,1998-10-06,2,Louisville,BAL,ACT,exact_name_position,1.0
00-0038933,D.Kincaid,Dalton Kincaid,TE,TE,b961fa15-0676-4948-b95f-56d06319d40e,Dalton Kincaid,,Dalton,Kincaid,TE,86.0,76,240.0,1999-10-18,3,Utah,BUF,ACT,exact_name_position,1.0
00-0038935,B.Strange,Brenton Strange,TE,TE,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Brenton Strange,,Brenton,Strange,TE,85.0,76,253.0,2000-12-27,3,Penn State,JAC,ACT,exact_name_position,1.0
00-0038938,J.Hyatt,Jalin Hyatt,WR,WR,e5f9d339-a89f-4e47-9a84-b89f14550c05,Jalin Hyatt,,Jalin,Hyatt,WR,13.0,72,185.0,2001-09-25,3,Tennessee,NYG,ACT,exact_name_position,1.0
00-0038941,T.Scott,Tyler Scott,WR,WR,6833ad69-9f24-4780-989c-83bdb090ec5e,Tyler Scott,,Tyler,Scott,WR,10.0,70,182.0,2001-10-12,3,Cincinnati,CHI,ACT,exact_name_position,1.0
00-0038951,S.Tucker,Sean Tucker,RB,RB,6d616c10-f35e-11ed-b721-9b68b08a2e09,Sean Tucker,,Sean,Tucker,RB,44.0,70,205.0,2001-10-25,3,Syracuse,TB,ACT,exact_name_position,1.0
00-0038976,M.Mims,Marvin Mims Jr.,WR,WR,fcd780e6-6d43-4c2e-b740-59ae09911345,Marvin Mims Jr.,,Marvin,Mims,WR,19.0,71,182.0,2002-03-19,3,Oklahoma,DEN,ACT,exact_name_position,1.0
00-0038977,T.Dell,Tank Dell,WR,WR,25e7b423-f716-4d1a-9623-cee3e7d822ab,Tank Dell,,Tank,Dell,WR,3.0,70,165.0,1999-10-29,3,Houston,HOU,PUP,exact_name_position,1.0
00-0038979,C.Tillman,Cedric Tillman,WR,WR,148330d9-5182-4b58-b695-8067aaba4731,Cedric Tillman,,Cedric,Tillman,WR,19.0,75,215.0,2000-04-19,3,Tennessee,CLE,ACT,exact_name_position,1.0
00-0038981,W.Morris,Wanya Morris,T,OL,b8192dc2-d5a9-4ff6-a0f3-eeb9fc6d9aa6,Wanya Morris,,Wanya,Morris,OL,64.0,78,307.0,2000-10-10,3,Oklahoma,KC,ACT,fuzzy_name_position,1.0
00-0038994,J.Addison,Jordan Addison,WR,WR,63fdd64e-1a23-4b77-9536-b1609f3a708c,Jordan Addison,,Jordan,Addison,WR,3.0,71,175.0,2002-01-27,3,USC,MIN,ACT,exact_name_position,1.0
00-0038996,T.Kraft,Tucker Kraft,TE,TE,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,Tucker Kraft,,Tucker,Kraft,TE,85.0,77,259.0,2000-11-03,3,South Dakota State,GB,ACT,exact_name_position,1.0
00-0038997,J.Downs,Josh Downs,WR,WR,dd227f4a-0785-482d-a28b-f231c7f3b73f,Josh Downs,,Josh,Downs,WR,1.0,69,171.0,2001-08-12,3,North Carolina,IND,ACT,exact_name_position,1.0
00-0038998,J.Haener,Jake Haener,QB,QB,70376919-8220-4128-a089-72d5b10f2346,Jake Haener,,Jake,Haener,QB,3.0,73,200.0,1999-03-10,3,Fresno State,NO,ACT,exact_name_position,1.0
00-0039021,R.Johnson,Roschon Johnson,RB,RB,e3c414c0-be8c-4807-af9c-f91d89c83e60,Roschon Johnson,,Roschon,Johnson,RB,23.0,72,227.0,2001-01-31,3,Texas,CHI,ACT,exact_name_position,1.0
00-0039032,T.Spears,Tyjae Spears,RB,RB,af71f149-7758-40b7-973a-9fe6320cf4f5,Tyjae Spears,,Tyjae,Spears,RB,2.0,71,195.0,2001-06-15,3,Tulane,TEN,ACT,exact_name_position,1.0
00-0039040,D.Achane,De'Von Achane,RB,RB,a4ef921b-8767-4b4f-a651-7675c00f9af0,De'Von Achane,,De'Von,Achane,RB,28.0,69,191.0,2001-10-13,3,Texas A&M,MIA,ACT,exact_name_position,1.0
00-0039041,E.Higgins,Elijah Higgins,TE,TE,a01b7698-d67f-4b60-b2fb-4c667336b718,Elijah Higgins,,Elijah,Higgins,TE,84.0,75,245.0,2000-10-27,3,Stanford,ARI,ACT,exact_name_position,1.0
00-0039050,P.Durham,Payne Durham,TE,TE,c4a8b4c9-5db8-4187-852b-9557bef8724e,Payne Durham,,Payne,Durham,TE,87.0,77,255.0,2000-06-15,3,Purdue,TB,ACT,exact_name_position,1.0
00-0039052,T.Palmer,Trey Palmer,WR,WR,9a011241-f4b3-403a-af70-c9cdfd177054,Trey Palmer,,Trey,Palmer,WR,10.0,73,190.0,2001-04-02,3,Nebraska,TB,ACT,exact_name_position,1.0
00-0039062,J.Mingo,Jonathan Mingo,WR,WR,6cf0c82d-87e4-4cfc-8475-77667ed92796,Jonathan Mingo,,Jonathan,Mingo,WR,81.0,74,220.0,2001-04-20,3,Ole Miss,DAL,ACT,exact_name_position,1.0
00-0039064,Z.Flowers,Zay Flowers,WR,WR,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,Zay Flowers,,Zay,Flowers,WR,4.0,69,183.0,2000-09-11,3,Boston College,BAL,ACT,exact_name_position,1.0
00-0039065,S.LaPorta,Sam LaPorta,TE,TE,3059f1e5-1871-4458-9e90-9b9917874c61,Sam LaPorta,,Sam,LaPorta,TE,87.0,75,245.0,2001-01-12,3,Iowa,DET,ACT,exact_name_position,1.0
00-0039066,M.Mayer,Michael Mayer,TE,TE,31f4645a-7ccb-4633-8580-2fca361beb4f,Michael Mayer,,Michael,Mayer,TE,87.0,76,256.0,2001-07-06,3,Notre Dame,LV,ACT,exact_name_position,1.0
00-0039067,R.Rice,Rashee Rice,WR,WR,cbd73c09-da07-48b0-a0d6-f248dfa631b6,Rashee Rice,,Rashee,Rice,WR,4.0,73,204.0,2000-04-22,3,SMU,KC,ACT,exact_name_position,1.0
00-0039074,D.Allen,Davis Allen,TE,TE,02a77d8c-3b89-4a61-86a2-0c005c1e589a,Davis Allen,,Davis,Allen,TE,87.0,78,251.0,2001-02-03,3,Clemson,LA,ACT,exact_name_position,1.0
00-0039075,P.Nacua,Puka Nacua,WR,WR,111be44d-7bc2-4cad-934d-c9e946293b2f,Puka Nacua,,Puka,Nacua,WR,12.0,74,212.0,2001-05-29,3,BYU,LA,ACT,exact_name_position,1.0
00-0039139,J.Gibbs,Jahmyr Gibbs,RB,RB,fef9457e-6497-47de-9bf2-cc3b95929375,Jahmyr Gibbs,,Jahmyr,Gibbs,RB,0.0,69,202.0,2002-03-20,3,Alabama,DET,ACT,exact_name_position,1.0
00-0039144,L.Musgrave,Luke Musgrave,TE,TE,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,Luke Musgrave,,Luke,Musgrave,TE,88.0,78,253.0,2000-09-02,3,Oregon State,GB,ACT,exact_name_position,1.0
00-0039146,J.Reed,Jayden Reed,WR,WR,23a306bc-5f77-4574-a575-bd599f243185,Jayden Reed,,Jayden,Reed,WR,11.0,71,187.0,2000-04-28,3,Michigan State,GB,ACT,exact_name_position,1.0
00-0039150,B.Young,Bryce Young,QB,QB,38475bfa-9773-4c3b-9157-a0dbd576fa22,Bryce Young,,Bryce,Young,QB,9.0,70,204.0,2001-07-25,3,Alabama,CAR,ACT,exact_name_position,1.0
00-0039152,W.Levis,Will Levis,QB,QB,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,Will Levis,,Will,Levis,QB,8.0,76,229.0,1999-06-27,3,Kentucky,TEN,IR,exact_name_position,1.0
00-0039163,C.Stroud,C.J. Stroud,QB,QB,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,C.J. Stroud,,C.J.,Stroud,QB,7.0,75,218.0,2001-10-03,3,Ohio State,HOU,ACT,exact_name_position,1.0
00-0039164,A.Richardson,Anthony Richardson,QB,QB,5fc5b4a6-a583-4345-a810-4f982204ea5e,Anthony Richardson Sr.,,Anthony,Richardson,QB,5.0,76,244.0,2002-05-22,3,Florida,IND,ACT,fuzzy_name_position,1.0
00-0039165,Z.Charbonnet,Zach Charbonnet,RB,RB,7d7f1628-85a7-4633-9ffe-d82fc2761b00,Zach Charbonnet,,Zach,Charbonnet,RB,26.0,73,214.0,2001-01-08,3,UCLA,SEA,ACT,exact_name_position,1.0
00-0039236,J.Wilson,Johnny Wilson,WR,WR,e8d389b5-56c8-4276-9983-0dbcc1663507,Johnny Wilson,,Johnny,Wilson,WR,89.0,78,228.0,2001-04-03,2,Florida State,PHI,ACT,exact_name_position,1.0
00-0039244,C.Collier,Chris Collier,RB,RB,7fcfe130-06fc-11ef-9592-67ed152bdb91,Chris Collier,,Chris,Collier,RB,35.0,70,203.0,2000-03-24,2,Lock Haven,LV,ACT,exact_name_position,1.0
00-0039299,G.Holani,George Holani,RB,RB,971a3930-0724-11ef-a47d-6f7fe8c7bc97,George Holani,,George,Holani,RB,36.0,71,210.0,1999-12-16,2,Boise State,SEA,ACT,exact_name_position,1.0
00-0039316,B.Cupp,Baylor Cupp,TE,TE,e23e66a0-0a4b-11ef-81ea-4d1e02cb9588,Baylor Cupp,,Baylor,Cupp,TE,17.0,78,243.0,2000-05-10,1,Texas Tech,BAL,ACT,exact_name_position,1.0
00-0039325,C.Steele,Carson Steele,RB,RB,56312980-07cc-11ef-ae1a-ef16ff05bbda,Carson Steele,,Carson,Steele,FB,42.0,72,228.0,2002-10-21,2,UCLA,KC,ACT,fuzzy_name_position,1.0
00-0039337,M.Nabers,Malik Nabers,WR,WR,55ef2022-50c2-465b-839e-c0f4c9e7c55c,Malik Nabers,,Malik,Nabers,WR,1.0,72,200.0,2003-07-28,2,LSU,NYG,ACT,exact_name_position,1.0
00-0039338,B.Bowers,Brock Bowers,TE,TE,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,Brock Bowers,,Brock,Bowers,TE,89.0,76,235.0,2002-12-13,2,Georgia,LV,ACT,exact_name_position,1.0
00-0039342,X.Legette,Xavier Legette,WR,WR,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,Xavier Legette,,Xavier,Legette,WR,17.0,75,227.0,2001-01-29,2,South Carolina,CAR,ACT,exact_name_position,1.0
00-0039344,J.Brooks,Jonathon Brooks,RB,RB,5c842941-844b-4f6a-bce4-26b377146674,Jonathon Brooks,,Jonathon,Brooks,RB,24.0,72,207.0,2003-07-21,2,Texas,CAR,PUP,exact_name_position,1.0
00-0039355,L.McCaffrey,Luke McCaffrey,WR,WR,5cfd82f8-9e73-48d7-914e-9051ff52d67d,Luke McCaffrey,,Luke,McCaffrey,WR,11.0,74,198.0,2001-04-02,2,Rice,WAS,ACT,exact_name_position,1.0
00-0039356,J.Sanders,Ja'Tavion Sanders,TE,TE,ffd2ff3f-4b56-4232-be8e-bf163c29f406,Ja'Tavion Sanders,,Ja'Tavion,Sanders,TE,0.0,76,252.0,2003-03-27,2,Texas,CAR,ACT,exact_name_position,1.0
00-0039359,C.Stover,Cade Stover,TE,TE,559d5222-0403-4a14-94c7-c7bd5072c939,Cade Stover,,Cade,Stover,TE,87.0,76,251.0,2000-06-12,2,Ohio State,HOU,ACT,exact_name_position,1.0
00-0039361,B.Irving,Bucky Irving,RB,RB,c5249c6f-bd1b-4352-8228-de2bd499ca0d,Bucky Irving,,Bucky,Irving,RB,7.0,70,195.0,2002-08-19,2,Oregon,TB,ACT,exact_name_position,1.0
00-0039363,I.Guerendo,Isaac Guerendo,RB,RB,eac64b21-6e9e-447a-bf18-8a00b5c12871,Isaac Guerendo,,Isaac,Guerendo,RB,31.0,72,221.0,2000-06-28,2,Louisville,SF,ACT,exact_name_position,1.0
00-0039364,S.Vaki,Sione Vaki,RB,RB,f5e0334b-b5f1-422f-a437-199c36cc108d,Sione Vaki,,Sione,Vaki,RB,33.0,71,216.0,2001-07-30,2,Utah,DET,ACT,exact_name_position,1.0
00-0039365,J.Cowing,Jacob Cowing,WR,WR,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,Jacob Cowing,,Jacob,Cowing,WR,19.0,69,171.0,2001-02-04,2,Arizona,SF,ACT,exact_name_position,1.0
00-0039373,A.Estime,Audric Estime,RB,RB,3b86dd7c-0b21-448d-a662-5675e87fd0da,Audric Estime,,Audric,Estime,RB,23.0,71,227.0,2003-09-06,2,Notre Dame,DEN,ACT,exact_name_position,1.0
00-0039376,S.Rattler,Spencer Rattler,QB,QB,e0eecf78-86b2-4ee8-8ac9-d7713a138765,Spencer Rattler,,Spencer,Rattler,QB,2.0,72,211.0,2000-09-28,2,South Carolina,NO,ACT,exact_name_position,1.0
00-0039379,J.Thrash,Jamari Thrash,WR,WR,1472d4aa-ffbf-4683-aa91-86bc4795b34e,Jamari Thrash,,Jamari,Thrash,WR,80.0,72,190.0,2000-12-19,2,Louisville,CLE,ACT,exact_name_position,1.0
00-0039384,T.Tracy,Tyrone Tracy,RB,RB,fc6c7973-79a9-4974-855e-bc13400fe641,Tyrone Tracy Jr.,,Tyrone,Tracy,RB,29.0,71,210.0,1999-11-23,2,Purdue,NYG,ACT,fuzzy_name_position,1.0
00-0039386,B.Means,Bub Means,WR,WR,ef0feb13-57b8-474c-a723-cf03f57a321a,Bub Means,,Bub,Means,WR,16.0,74,215.0,2001-01-10,2,Pittsburgh,NO,ACT,exact_name_position,1.0
00-0039391,K.Vidal,Kimani Vidal,RB,RB,ed923635-f021-4b76-9dbb-9f1901eeaab9,Kimani Vidal,,Kimani,Vidal,RB,30.0,68,215.0,2001-08-28,2,Troy,LAC,ACT,exact_name_position,1.0
00-0039392,J.Jackson,Jha'Quan Jackson,WR,WR,bcb054df-47e9-411c-8c9d-eef1a9a25487,Jha'Quan Jackson,,Jha'Quan,Jackson,WR,19.0,69,188.0,2000-05-15,2,Tulane,TEN,ACT,exact_name_position,1.0
00-0039394,C.Washington,Casey Washington,WR,WR,98b9b952-b31f-47c4-9fac-9d7516af34df,Casey Washington,,Casey,Washington,WR,82.0,72,205.0,2001-03-06,2,Illinois,ATL,ACT,exact_name_position,1.0
00-0039407,D.Laube,Dylan Laube,RB,RB,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,Dylan Laube,,Dylan,Laube,RB,23.0,69,204.0,1999-12-14,2,New Hampshire,LV,ACT,exact_name_position,1.0
00-0039410,R.Flournoy,Ryan Flournoy,WR,WR,ebf6bc25-5e74-4588-86d6-5dadba3f9bcd,Ryan Flournoy,,Ryan,Flournoy,WR,19.0,73,200.0,1999-10-27,2,Southeast Missouri State,DAL,ACT,exact_name_position,1.0
00-0039420,J.Bell,Jaheim Bell,TE,TE,c9b2f6f5-b8bc-48ca-ac33-fa18883c2f6b,Jaheim Bell,,Jaheim,Bell,TE,88.0,74,241.0,2001-06-14,2,Florida State,NE,ACT,exact_name_position,1.0
00-0039424,D.Vele,Devaughn Vele,WR,WR,2a638f35-a80a-46db-9722-12b49d45ab52,Devaughn Vele,,Devaughn,Vele,WR,17.0,77,210.0,1997-12-12,2,Utah,DEN,ACT,exact_name_position,1.0
00-0039451,I.Williams,Isaiah Williams,WR,WR,2ddb2f40-07bc-11ef-82d9-5f86367458d3,Isaiah Williams,,Isaiah,Williams,WR,18.0,70,185.0,2001-01-29,2,Illinois,CIN,ACT,exact_name_position,1.0
00-0039458,B.Bates,Brenden Bates,TE,TE,eb055af0-0e1a-11ef-aa6c-9183e6948e0f,Brenden Bates,,Brenden,Bates,TE,82.0,77,255.0,1999-10-17,2,Kentucky,CLE,ACT,exact_name_position,1.0
00-0039491,J.Coker,Jalen Coker,WR,WR,67977ab0-070b-11ef-978d-05d80704d329,Jalen Coker,,Jalen,Coker,WR,18.0,75,213.0,2001-10-30,2,Holy Cross,CAR,ACT,exact_name_position,1.0
00-0039521,X.Weaver,Xavier Weaver,WR,WR,ffd59710-0582-11ef-823c-c3942ac17525,Xavier Weaver,,Xavier,Weaver,WR,89.0,73,185.0,2000-10-12,2,Colorado,ARI,ACT,exact_name_position,1.0
00-0039530,B.Spann-Ford,Brevyn Spann-Ford,TE,TE,efc8d800-072b-11ef-892f-5b772aae3c25,Brevyn Spann-Ford,,Brevyn,Spann-Ford,TE,89.0,79,270.0,1999-12-27,2,Minnesota,DAL,ACT,exact_name_position,1.0
