player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,offensive_snaps,defensive_snaps,special_teams_snaps,total_snaps,offensive_snap_pct,defensive_snap_pct,special_teams_snap_pct,gsis_id_depth_chart,position,depth_team,fanduel_fantasy_points,seasons_played,last_season,total_games
00-0034034,R.Davis,Rashard Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/row1skup96vnnn29zsdq",TEN,2019,17,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,16.0,0,0.0,0.0,16.0,0.0,1.0,1.5548524,0,1.0,0.04761905,0.056338027,0.11086519,0.0,1.6,2.6,00-0034034,WR,2019_17_TEN_HOU,1.0,0.0,5.0,6.0,1.4925373134328357,0.0,20.0,,,,2.1,1,2019,1
00-0034052,B.Zylstra,Brandon Zylstra,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arx0mz7gc5dm0wfc5kfx",MIN,2018,7,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,23.0,0,0.0,0.0,15.0,8.0,1.0,1.9210671,0,1.5333333,0.025641026,0.03875969,0.065593325,0.0,2.3,3.3,00-0034052,WR,2018_07_MIN_NYJ,1.0,0.0,28.0,29.0,1.4285714285714286,0.0,71.7948717948718,00-0034052,WR,2.0,2.8000000000000003,4,2021,24
00-0034054,R.Cracraft,River Cracraft,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd4y2ok3owqbqx6bvkpm",DEN,2018,17,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,44.0,0,0.0,0.0,74.0,1.0,1.0,0.19508342,0,0.5945946,0.04255319,0.21203439,0.21225385,0.0,4.4,5.4,00-0034054,WR,2018_17_LAC_DEN,8.0,1.0,15.0,24.0,13.559322033898304,1.2345679012345678,68.18181818181817,00-0034054,WR,2.0,4.9,5,2024,28
00-0034064,C.Wadman,Colby Wadman,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlmh4uiswctg0tlo0yh1",DEN,2018,11,REG,LAC,1,1,12.0,0,0.0,0.0,-0.0,0,0,-1.0,13.0,1.0,3.3937395,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.48,0.48,00-0034064,P,2018_11_DEN_LAC,2.0,0.0,8.0,10.0,3.4482758620689653,0.0,32.0,00-0034064,P,1.0,0.48,2,2019,4
00-0034081,S.Mitchell,Steven Mitchell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lavpxb848zx0stc1imzb",HOU,2019,9,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-1.0224425,0,0.0,0.035714287,0.08287293,0.11158248,0.0,0.0,0.0,00-0034081,WR,2019_09_HOU_JAX,11.0,0.0,0.0,11.0,15.714285714285714,0.0,0.0,00-0034081,WR,2.0,0.0,2,2020,5
00-0034101,M.Flanagan,Matt Flanagan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hxj9ygsevktjzaq2twox",WAS,2018,17,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,14.0,0,0.0,0.0,7.0,7.0,1.0,0.75132483,0,2.0,0.037037037,0.026515152,0.07411616,0.0,1.4,2.4,00-0034101,TE,2018_17_PHI_WAS,12.0,0.0,13.0,25.0,25.53191489361702,0.0,72.22222222222221,,,,1.9,1,2018,1
00-0034104,C.Sims,Cam Sims,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rskkpergva4snsvgathy",WAS,2019,16,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,15.0,0,0.0,0.0,14.0,1.0,1.0,1.5836109,0,1.0714285,0.027027028,0.047457628,0.07376088,0.0,1.5,2.5,00-0034104,WR,2019_16_NYG_WAS,6.0,0.0,12.0,18.0,8.333333333333332,0.0,36.36363636363637,00-0034104,WR,3.0,2.0,4,2022,37
00-0034109,P.Lindsay,Phillip Lindsay,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/soywd4cnq19pigrwabb5",DEN,2018,1,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,71.0,0,0.0,0.0,5.0,-0.56345415,0,2,3,31.0,1,0.0,0.0,-1.0,31.0,1.0,0.9943882,0,-31.0,0.07692308,-0.0027322404,0.113472044,0.0,16.2,18.2,00-0034109,RB,2018_01_SEA_DEN,28.0,0.0,12.0,40.0,36.84210526315789,0.0,36.36363636363637,00-0034109,RB,3.0,17.200000000000003,5,2022,83
00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",SF,2018,12,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,33.0,0,0.0,0.0,2.0,0.9635382,0,1,1,8.0,0,0.0,0.0,0.0,8.0,0.0,0.13599326,0,0.0,0.032258064,0.0,0.048387095,0.0,4.1,5.1,00-0034115,RB,2018_12_SF_TB,25.0,0.0,10.0,35.0,34.24657534246575,0.0,37.03703703703704,,,,4.6000000000000005,7,2024,69
00-0034131,K.Benkert,Kurt Benkert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lq7drrswvcbnkyghztab",GB,2021,14,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.1,-0.1,00-0034131,QB,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0034131,QB,2.0,-0.1,1,2021,1
00-0034132,C.Blake,Christian Blake,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xaaqzgbfsqhs4qvdndrz",ATL,2019,10,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,15.0,0,0.0,0.0,15.0,0.0,1.0,1.2201532,0,1.0,0.0625,0.057915058,0.13429055,0.0,1.5,3.5,00-0034132,WR,2019_10_ATL_NO,17.0,0.0,11.0,28.0,20.98765432098765,0.0,44.0,00-0034132,WR,3.0,2.5,3,2021,19
00-0034164,T.Cannon,Trenton Cannon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkpxcipgs7jtgdwpkjel",NYJ,2018,1,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,15.0,0,0.0,0.0,0.0,-3.2298143,0,1,1,6.0,0,0.0,0.0,6.0,0.0,1.0,2.247587,0,1.0,0.05,0.03550296,0.09985207,0.0,2.1,3.1,00-0034164,RB,2018_01_NYJ_DET,9.0,0.0,13.0,22.0,12.676056338028168,0.0,40.625,00-0034164,RB,3.0,2.6,3,2021,45
00-0034169,M.Baugh,Marcus Baugh,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/chxibegpxlq45cc9fev1",WAS,2020,2,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,2.0,0,0.0,0.0,0.0,2.0,0.0,-0.29497582,0,0.0,0.030303031,0.0,0.045454547,0.0,0.2,1.2,00-0034169,TE,2020_02_WAS_ARI,15.0,0.0,7.0,22.0,22.388059701492537,0.0,25.0,00-0034169,TE,3.0,0.7,1,2020,1
00-0034171,J.Cabinda,Jason Cabinda,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvi4viyciscnso8qgbtn",DET,2020,4,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,0.0,0.0,0.0,4.0,0.0,-0.1216133,0,0.0,0.033333335,0.0,0.05,0.0,0.4,1.4,00-0034171,FB,2020_04_NO_DET,5.0,0.0,16.0,21.0,8.064516129032258,0.0,64.0,00-0034171,FB,3.0,0.9,4,2023,19
00-0034179,R.Greene,Raven Greene,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xkdclbkqqd47mz97fizd",GB,2018,10,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,26.0,0,0.0,0.0,1.0,4.059288,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.6,2.6,00-0034179,SAF,2018_10_MIA_GB,1.0,32.0,19.0,52.0,1.4285714285714286,56.14035087719298,79.16666666666666,00-0034179,FS,2.0,2.6,1,2018,1
00-0034184,G.Edwards,Gus Edwards,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvxpivjku1lbpf7tfafl",BAL,2018,6,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,42.0,0,0.0,0.0,3.0,1.6516476,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,4.2,4.2,00-0034184,RB,2018_06_BAL_TEN,14.0,0.0,13.0,27.0,30.434782608695656,0.0,61.90476190476191,,,,4.2,6,2024,92
00-0034192,N.Keizer,Nick Keizer,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zuebnpizkvrjzmxlxf6v",KC,2020,3,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-1.4694998,0,0.0,0.024390243,0.023391813,0.052959636,0.0,0.0,0.0,00-0034192,TE,2020_03_KC_BAL,22.0,0.0,12.0,34.0,37.93103448275862,0.0,48.0,00-0034192,TE,2.0,0.0,1,2020,8
00-0034193,K.Rader,Kevin Rader,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buopatfei7mdyxxxi9bv",PIT,2020,17,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-1.4395779,0,0.0,0.023809524,0.00982801,0.042593893,0.0,0.0,0.0,00-0034193,TE,2020_17_PIT_CLE,12.0,0.0,12.0,24.0,17.391304347826086,0.0,48.0,,,,0.0,3,2023,5
00-0034201,D.Turner,De'Lance Turner,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eyoauplfm4yffbfu9ijf",BAL,2018,4,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,-0.061662007,0,1,1,10.0,0,0.0,0.0,0.0,10.0,0.0,0.38378307,0,0.0,0.025,0.0,0.0375,0.0,1.4,2.4,00-0034201,RB,2018_04_BAL_PIT,5.0,0.0,16.0,21.0,8.064516129032258,0.0,57.14285714285714,00-0034201,RB,3.0,1.9,2,2019,3
00-0034207,J.Badet,Jeff Badet,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5nwe08ka3mrnuanrqic",WAS,2020,10,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,25.0,0.0,0.0,-0.22888036,0,0.0,0.01923077,0.07936508,0.08440171,0.0,0.0,0.0,00-0034207,WR,2020_10_WAS_DET,5.0,0.0,0.0,5.0,5.555555555555555,0.0,0.0,00-0034207,WR,3.0,0.0,1,2020,1
00-0034208,M.Boone,Mike Boone,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rcrpzluchltmk9stwtfc",MIN,2018,3,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,11.0,0,0.0,0.0,1.0,0.4204537,0,1,1,0.0,0,0.0,0.0,-5.0,5.0,0.0,-0.9904834,0,-0.0,0.018181818,-0.014925373,0.016824966,0.0,1.1,2.1,00-0034208,RB,2018_03_BUF_MIN,13.0,0.0,0.0,13.0,19.402985074626866,0.0,0.0,00-0034208,RB,3.0,1.6,7,2024,51
00-0034221,R.Thomas,Roc Thomas,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlhpjc9tui7j6zfxoyfm",MIN,2018,4,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,-0.1283171,0,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.75020736,0,0.0,0.020408163,0.006535948,0.03518741,0.0,0.4,0.4,00-0034221,RB,2018_04_MIN_LA,4.0,0.0,14.0,18.0,5.405405405405405,0.0,43.75,00-0034221,RB,3.0,0.4,1,2018,5
00-0034253,D.Hilliard,Dontrell Hilliard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ukhyslngeuojxkjqfq9f",CLE,2018,8,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,24.0,0,0.0,0.0,0.0,24.0,1.0,1.393632,0,0.0,0.030303031,0.0,0.045454547,0.0,2.4,3.4,00-0034253,RB,2018_08_CLE_PIT,15.0,0.0,16.0,31.0,23.4375,0.0,53.333333333333336,00-0034253,RB,3.0,2.9000000000000004,5,2022,66
00-0034256,D.Scott,Da'Mari Scott,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nebin0nevleumqvsk0fu",NYG,2019,13,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,11.0,0,0.0,0.0,22.0,0.0,1.0,0.22713618,0,0.5,0.055555556,0.079422385,0.138929,0.0,1.1,2.1,00-0034256,WR,2019_13_GB_NYG,22.0,0.0,4.0,26.0,32.83582089552239,0.0,18.181818181818183,,,,1.6,1,2019,3
00-0034258,D.Willies,Derrick Willies,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmioj9lqsbhzgojtsq0u",CLE,2018,5,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,61.0,0,1.0,0.0,57.0,32.0,2.0,0.73274547,0,1.0701754,0.11904762,0.1393643,0.27612644,0.0,6.1,9.1,00-0034258,WR,2018_05_BAL_CLE,25.0,0.0,15.0,40.0,28.735632183908045,0.0,45.45454545454545,00-0034258,WR,3.0,5.6000000000000005,1,2018,1
00-0034267,J.Scott,Jaleel Scott,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/npoq59gzmfmtwmrfdnhk",BAL,2019,17,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,6.0,0,0.0,0.0,39.0,6.0,0.0,-1.3548586,0,0.15384616,0.15,0.2888889,0.42722222,0.0,0.6,1.6,00-0034267,WR,2019_17_PIT_BAL,18.0,0.0,0.0,18.0,24.0,0.0,0.0,00-0034267,WR,3.0,1.1,2,2020,2
00-0034268,J.Moore,J'Mon Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x812ydgnxirh4jsanqm9",GB,2018,6,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,10.0,0,0.0,0.0,4.0,6.0,1.0,0.45351958,0,2.5,0.022727273,0.010810811,0.041658476,0.0,1.0,2.0,00-0034268,WR,2018_06_SF_GB,16.0,0.0,1.0,17.0,28.07017543859649,0.0,3.0303030303030303,00-0034268,WR,2.0,1.5,1,2018,3
00-0034273,D.Ratley,Damion Ratley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yafh5dzxcfpwqwrirmdd",CLE,2018,6,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,82.0,0,0.0,0.0,132.0,9.0,3.0,3.0192244,0,0.6212121,0.18604651,0.3211679,0.5038873,0.0,8.2,14.2,00-0034273,WR,2018_06_LAC_CLE,66.0,0.0,13.0,79.0,88.0,0.0,44.82758620689656,00-0034273,WR,2.0,11.2,3,2020,22
00-0034286,R.James,Richie James,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qusoivtzbud2wl0spptz",SF,2018,5,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,0.0,7.0,0.0,0.24432094,0,0.0,0.018518519,0.0,0.027777778,0.0,0.7,1.7,00-0034286,WR,2018_05_ARI_SF,26.0,0.0,2.0,28.0,25.24271844660194,0.0,7.6923076923076925,00-0034286,WR,3.0,1.2000000000000002,5,2023,148
00-0034297,B.Pringle,Byron Pringle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwipkdsunodvqlumsmp",KC,2019,3,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,7.0,0.0,0.0,0.4965989,0,1.0,0.028571429,0.023728814,0.059467312,0.0,0.7,1.7,00-0034297,WR,2019_03_BAL_KC,2.0,0.0,16.0,18.0,3.0303030303030303,0.0,61.53846153846154,00-0034297,WR,3.0,1.2000000000000002,5,2023,96
00-0034301,D.Williams,Darrel Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qloiwle7db59cznhqhub",KC,2018,14,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,-4.0,12.0,0.0,-0.052201036,0,-2.0,0.020833334,-0.010958904,0.023578767,0.0,0.8,1.8,00-0034301,RB,2018_14_BAL_KC,3.0,0.0,14.0,17.0,3.333333333333333,0.0,50.0,00-0034301,RB,3.0,1.3,5,2022,53
00-0034309,C.Beebe,Chad Beebe,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dd7cmld2lqxgqnizif4p",MIN,2018,9,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,21.0,0,0.0,0.0,8.0,13.0,2.0,3.3142521,0,2.625,0.13636364,0.061068702,0.24729355,0.0,2.1,5.1,00-0034309,WR,2018_09_DET_MIN,14.0,0.0,0.0,14.0,27.450980392156865,0.0,0.0,,,,3.6,3,2020,25
00-0034311,J.Stanton,Johnny Stanton,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fick0qg9xwij9svv1rxk",CLE,2021,6,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,-0.52716565,0,3.0,0.032258064,0.008298756,0.054196224,0.0,0.6,1.6,00-0034311,RB,2021_06_ARI_CLE,2.0,0.0,12.0,14.0,3.389830508474576,0.0,52.17391304347826,,,,1.1,1,2021,3
00-0034319,D.Yelder,Deon Yelder,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ipykvobx6lilpvc5vyca",KC,2019,4,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,43.0,0,0.0,0.0,17.0,26.0,2.0,3.6268103,0,2.5294118,0.051282052,0.03586498,0.10202856,0.0,4.3,6.3,00-0034319,TE,2019_04_KC_DET,5.0,0.0,0.0,5.0,7.142857142857142,0.0,0.0,00-0034319,TE,2.0,5.3,3,2021,11
00-0034331,J.Samuels,Jaylen Samuels,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stceem3dtyjhdlqlaqxn",PIT,2018,8,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,17.0,0,0.0,0.0,1.0,0.22689545,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.7,1.7,00-0034331,RB,2018_08_CLE_PIT,6.0,0.0,9.0,15.0,8.333333333333332,0.0,30.0,00-0034331,RB,2.0,1.7000000000000002,4,2021,34
00-0034335,M.Allen,Marcus Allen,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vvpy4ouo24iqozvyp4rc",PIT,2022,8,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,1.0,2.6432612,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.4,0.4,00-0034335,LB,2022_08_PIT_PHI,1.0,0.0,18.0,19.0,1.25,0.0,69.23076923076923,00-0034335,ILB,3.0,0.4,1,2022,1
00-0034339,T.Quinn,Trey Quinn,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ln6e9abuw9gjvaqjwltw",WAS,2018,11,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.5719381,0,4,4,49.0,0,0.0,0.0,33.0,16.0,4.0,3.800192,0,1.4848485,0.11111111,0.07971015,0.22246377,0.0,4.9,8.9,00-0034339,WR,2018_11_HOU_WAS,54.0,0.0,4.0,58.0,71.05263157894737,0.0,14.814814814814811,,,,6.9,2,2019,26
00-0034343,J.Rosen,Josh Rosen,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqycxzi8tkcyauk55mj8",ARI,2018,3,REG,CHI,4,7,36.0,0,1.0,1.0,7.0,0,0,77.0,-1.0,2.0,-0.66452926,0,0.46753246,0.056131124,1,12.0,0,0.0,0.0,1.0,0.06332903,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.64,0.64,00-0034343,QB,2018_03_CHI_ARI,13.0,0.0,0.0,13.0,24.52830188679245,0.0,0.0,00-0034343,QB,2.0,1.64,3,2021,22
00-0034349,K.Johnson,Kerryon Johnson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmqxfjwvjlcfacertjqp",DET,2018,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,17.0,0,0.0,0.0,1.0,-0.17063653,0,3,3,20.0,0,0.0,0.0,-1.0,21.0,0.0,-0.035143282,0,-20.0,0.057692308,-0.0024813896,0.08480149,0.0,3.7,6.7,00-0034349,RB,2018_01_NYJ_DET,16.0,0.0,0.0,16.0,22.53521126760564,0.0,0.0,00-0034349,RB,2.0,5.2,3,2020,32
00-0034358,D.Guice,Derrius Guice,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vkzgf6tpbcidlbnvyvon",WAS,2019,1,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,18.0,0,0.0,0.0,0.0,-5.536242,0,3,3,20.0,0,0.0,0.0,-1.0,21.0,1.0,1.3886011,0,-20.0,0.069767445,-0.0030864198,0.10249067,0.0,3.8,6.8,00-0034358,RB,2019_01_WAS_PHI,24.0,0.0,0.0,24.0,35.82089552238806,0.0,0.0,00-0034358,RB,1.0,5.3,1,2019,5
00-0034360,L.Carter,Lorenzo Carter,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vzt4cv29hrn9dw0wtpze",ATL,2022,2,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0,00-0034360,LB,2022_02_ATL_LA,0.0,53.0,1.0,54.0,0.0,85.48387096774194,4.3478260869565215,00-0034360,OLB,1.0,0.0,1,2022,1
00-0034364,J.Akins,Jordan Akins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",HOU,2018,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,11.0,0,0.0,0.0,11.0,0.0,0.0,-0.36921313,0,1.0,0.05882353,0.02917772,0.1086597,0.0,1.1,3.1,00-0034364,TE,2018_01_HOU_NE,39.0,0.0,6.0,45.0,51.31578947368421,0.0,18.75,00-0034364,TE,2.0,2.1,7,2024,103
00-0034366,K.Coutee,Keke Coutee,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b63h388y8kzvntk6tuqx",HOU,2018,4,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,-1.4568069,0,11,15,109.0,0,0.0,0.0,51.0,92.0,6.0,3.428302,0,2.137255,0.375,0.1491228,0.666886,0.0,10.7,21.7,00-0034366,WR,2018_04_HOU_IND,79.0,0.0,0.0,79.0,92.94117647058825,0.0,0.0,00-0034366,WR,3.0,19.2,5,2022,54
00-0034367,N.Hines,Nyheim Hines,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgpfurgix754r54hvas4",IND,2018,1,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,19.0,0,0.0,0.0,2.0,0.19714978,0,7,9,33.0,0,0.0,0.0,-5.0,42.0,3.0,0.6271144,0,-6.6,0.17307693,-0.017605634,0.24729145,0.0,5.2,12.2,00-0034367,RB,2018_01_CIN_IND,37.0,0.0,0.0,37.0,45.1219512195122,0.0,0.0,00-0034367,RB,3.0,8.700000000000001,5,2022,204
